"/Return/ReturnData/IRS990EZ/CompensationOfHighestPaidEmpl/Title","/Return/ReturnData/IRS990EZ/CompensationHighestPaidEmplGrp/TitleTxt","Element change"
"/Return/ReturnData/IRS990EZ/ContributionsGiftsGrantsEtc","/Return/ReturnData/IRS990EZ/ContributionsGiftsGrantsEtcAmt","Element change"
"/Return/ReturnData/IRS990EZ/CostOfGoodsSold","/Return/ReturnData/IRS990EZ/CostOfGoodsSoldAmt","Element change"
"/Return/ReturnData/IRS990EZ/CostOtherBasisAndSalesExpenses","/Return/ReturnData/IRS990EZ/CostOrOtherBasisExpenseSaleAmt","Element change"
"/Return/ReturnData/IRS990EZ/DidOrgFileForm1120POLThisYear","/Return/ReturnData/IRS990EZ/Form1120PolFiledInd","Element change"
"/Return/ReturnData/IRS990EZ/DirectIndirectPoliticalExpend","/Return/ReturnData/IRS990EZ/DirectIndirectPltclExpendAmt","Element change"
"/Return/ReturnData/IRS990EZ/DoesOrgHaveHospital","/Return/ReturnData/IRS990EZ/OperateHospitalInd","Element change"
"/Return/ReturnData/IRS990EZ/EngageInLobbyingActivities","/Return/ReturnData/IRS990EZ/LobbyingActivitiesInd","Element change"
"/Return/ReturnData/IRS990EZ/EngagePoliticalCmpgnActivities","/Return/ReturnData/IRS990EZ/PoliticalCampaignActyInd","Element change"
"/Return/ReturnData/IRS990EZ/EngagedInExcessBenefitTrans","/Return/ReturnData/IRS990EZ/EngagedInExcessBenefitTransInd","Element change"
"/Return/ReturnData/IRS990EZ/ExcessOrDeficitForYear","/Return/ReturnData/IRS990EZ/ExcessOrDeficitForYearAmt","Element change"
"/Return/ReturnData/IRS990EZ/FeesAndOthPymtToIndContractors","/Return/ReturnData/IRS990EZ/FeesAndOtherPymtToIndCntrctAmt","Element change"
"/Return/ReturnData/IRS990EZ/FiledScheduleA","/Return/ReturnData/IRS990EZ/FiledScheduleAInd","Element change"
"/Return/ReturnData/IRS990EZ/ForeignFinancialAccount","/Return/ReturnData/IRS990EZ/ForeignFinancialAccountInd","Element change"
"/Return/ReturnData/IRS990EZ/ForeignFinancialAccountCountry","/Return/ReturnData/IRS990EZ/ForeignFinancialAccountCntryCd","Element change"
"/Return/ReturnData/IRS990EZ/ForeignOffice","/Return/ReturnData/IRS990EZ/ForeignOfficeInd","Element change"
"/Return/ReturnData/IRS990EZ/ForeignOfficeCountry","/Return/ReturnData/IRS990EZ/ForeignOfficeCountryCd","Element change"
"/Return/ReturnData/IRS990EZ/Form720Filed","/Return/ReturnData/IRS990EZ/Form720FiledInd","Element change"
"/Return/ReturnData/IRS990EZ/FundraisingGrossIncome","/Return/ReturnData/IRS990EZ/FundraisingGrossIncomeAmt","Element change"
"/Return/ReturnData/IRS990EZ/FundraisingGrossIncome/@contributionsReportedOnLine1a","/Return/ReturnData/IRS990EZ/FundraisingGrossIncomeAmt/@fndrsngEventContriPrevRptAmt","Attribute change"
"/Return/ReturnData/IRS990EZ/GainOrLossFromSaleOfAssets","/Return/ReturnData/IRS990EZ/GainOrLossFromSaleOfAssetsAmt","Element change"
"/Return/ReturnData/IRS990EZ/GamingGrossIncome","/Return/ReturnData/IRS990EZ/GamingGrossIncomeAmt","Element change"
"/Return/ReturnData/IRS990EZ/GrantsAndSimilarAmountsPaid","/Return/ReturnData/IRS990EZ/GrantsAndSimilarAmountsPaidAmt","Element change"
"/Return/ReturnData/IRS990EZ/GroProfitLossSalesOfInventory","/Return/ReturnData/IRS990EZ/GrossProfitLossSlsOfInvntryAmt","Element change"
"/Return/ReturnData/IRS990EZ/GrossAmountFromSaleOfAssets","/Return/ReturnData/IRS990EZ/SaleOfAssetsGrossAmt","Element change"
"/Return/ReturnData/IRS990EZ/GrossReceipts","/Return/ReturnData/IRS990EZ/GrossReceiptsAmt","Element change"
"/Return/ReturnData/IRS990EZ/GrossReceiptsForPublicUse","/Return/ReturnData/IRS990EZ/GrossReceiptsForPublicUseAmt","Element change"
"/Return/ReturnData/IRS990EZ/GrossReceiptsLessThan25000","/Return/ReturnData/IRS990EZ/GrossReceiptsLessThan25000Ind","Element change"
"/Return/ReturnData/IRS990EZ/GrossSalesOfInventory","/Return/ReturnData/IRS990EZ/GrossSalesOfInventoryAmt","Element change"
"/Return/ReturnData/IRS990EZ/GroupExemptionNumber","/Return/ReturnData/IRS990EZ/GroupExemptionNum","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartI","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIInd","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartII","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIIInd","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIII","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIIIInd","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIV","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartIVInd","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartV","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVInd","Element change"
"/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVI","/Return/ReturnData/IRS990EZ/InfoInScheduleOPartVIInd","Element change"
"/Return/ReturnData/IRS990EZ/InitialReturn","/Return/ReturnData/IRS990EZ/InitialReturnInd","Element change"
